,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
CC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HK,6,0,1,0,1,0,0,4,1,1,1,8,16,0,4,0,0,3,0,0,2,1,0,6,0,9,3,0,0,0,0,0,10,0,0,25,4,5,1,7,2,14,0,33,33,0,0,1,0,3,0,0,138,0,0,0,0,0,1,1,0,0,2,0,1,0,0,81,2,1,0,16,19,12,4,1,6,0,0,2,13,9,198,0,0,46,0,11,4,0,6,4,4,3,2,0,4,0,0,0,0,6,775,0,159,11,18,0,4,0,2,0,100,12,40,0,0,0,0,46,0,0,0,3,2,0,3,0,0,48,22,0,2,0,2,0,2,0,0,0,1,0,0,1,3,0,0,0,0,0,15,95,0,1,0,12,1,0,2,0,0,2,0,6,132,3,0,1,1,83,0,2,8,0,140,26,36,61,0,1,4,12,2,0,0,1,2,1,0,11,8,0,0,2,0,2,1,5,0,0,0,0,0,0,12,1,238,2,0,0,13,5,5,7,2,7,2,663,0,0,374,1,4,0,0,0,0,0,4,55,8,2,2,0,25,1,0,2,0,0,21,2,0,0,2,0,8,0,0,0
YE,42,10,1167,9,11,0,0,301,16,174,49,942,1977,22,24,5,6,109,27,24,75,15,0,51,9,68,4,0,5,4,24,0,175,0,14,45001,63,131,38,743,1,301,5,568,3813,0,1,35,12,11,0,0,710,1,0,11,0,1,15,30,0,351,1580,0,4,0,3,1018,17,1062,10,585,184,172,65,62,796,8,12,24,1418,452,690,0,0,745,0,316,54,0,31,51,649,51,100,0,39,9,32,0,0,35406,16701,1,3326,519,197,2,24,0,35,6,1865,353,138,2,0,0,17,932,0,1,0,68,9,2,22,2,2,602,174,3,270,9,128,0,21,9,23,3,20,0,0,24,37,3,9,0,0,25,5050,1257,3,33,0,67,26,10,45,17,17,26,5,123,2865,30,16,12,19,15545,0,27,96,0,1169,159,247,1061,0,51,59,546,376,12,0,11,6,89,6,308,170,33,26,30,0,16,2,487,0,11,0,4,2,7,221,10,592,37,0,4,112,22,3313,6753,18,155,56,714,0,27,1198,802,26,0,3,0,0,16,1885,1177,147,8,7,2,1339,8,31,23,0,1,185,103,4,0,139,0,28,6,0,42
US,19636,1952,18777,5767,4716,0,0,29085,6801,5674,28894,16383,112748,3476,12538,3449,97,21054,458,619,7716,3233,0,9020,2688,37747,2564,2203,1626,3313,1800,0,28193,0,4213,68359,35872,18287,6120,43385,1552,84637,2161,42753,58554,2371,198,27138,6570,9965,240,0,64988,655,0,1146,204,541,1395,7887,0,3334,7655,0,4518,0,380,190038,7199,6250,2510,85736,39979,109676,31530,17046,5845,10084,4958,16565,123455,20180,122370,0,0,254959,0,133677,18539,86,6391,7585,13956,10268,16827,0,9122,2543,21183,0,0,19858,17580322,1570,1060675,86694,42146,174,27159,0,5655,566,144180,140715,36336,880,0,266,233,139633,201,350,0,20241,2656,787,5353,245,565,223576,49362,923,10366,6535,6434,1177,9813,715,2981,721,9518,32,1168,4286,5263,961,900,0,35,10613,11796,271074,115,3564,504,9474,12744,1262,16856,1511,4678,6375,1636,42026,403987,20097,577,2328,1423,481554,0,6737,19586,672,160528,20904,80932,624873,0,2075,12683,146516,9478,1510,0,8365,1621,4017,2978,61909,21422,11956,2959,1686,0,8326,1107,27100,0,3082,0,738,974,765,143930,874,104819,3921,0,2331,55952,2300,15581,54523,8919,29843,5653,228725,0,3619,161088,7247,8637,0,1665,198,0,7129,8687,218232,74517,1542,2254,279,209541,3381,1629,19150,450,598,48183,47410,1010,0,20426,0,6147,1025,229,5465
IM,1,0,1,0,4,0,0,1,0,1,1,0,16,0,0,2,0,0,0,0,2,0,0,1,1,4,0,4,0,0,0,0,8,0,0,3,2,1,0,2,0,12,1,4,4,0,1,0,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,7,8,15,1,0,0,2,0,1,8,2,21,0,0,13,0,8,3,0,2,1,2,2,0,0,1,1,1,0,0,2,563,753,863,5,9,0,0,0,0,0,13,8,6,0,0,0,0,32,0,0,0,2,1,0,0,0,0,45,54,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,1,1,0,0,0,2,0,1,0,0,2,34,2,0,4,1,19,0,0,5,0,34,1,3,71,0,1,0,23,0,8,0,0,0,1,0,5,2,1,0,0,0,1,0,5,0,0,0,0,0,1,3,0,12,1,0,0,1,1,0,1,3,1,1,67,0,0,13,0,1,0,1,0,0,1,16,92,52,3,0,0,14,0,0,3,0,0,7,3,0,0,1,0,1,0,0,0
GB,1595,343,2696,1795,1233,0,0,6197,1135,1124,2189,3753,25469,1090,1173,537,13,5070,161,155,2589,899,0,1944,826,4138,755,839,100,207,334,0,9343,0,855,37384,19358,3120,950,7262,196,24732,750,22829,18954,46,26,4694,1176,1827,43,0,14498,92,0,205,51,141,222,722,0,1354,4275,0,171,0,67,47557,627,2439,1610,22409,17880,22027,5079,3304,3217,457,3167,899,13862,4366,22324,0,0,40079,0,68090,5643,21,1982,2898,2989,1833,1675,0,2008,460,1591,0,0,5084,1071151,1474,2651799,24286,14325,23,2786,0,2167,100,72936,16375,10691,181,0,46,113,39066,23,106,0,3080,789,144,1623,35,77,65482,11177,528,2233,421,3589,316,1182,285,452,110,1232,21,443,1949,1900,132,294,0,5,907,6492,89815,27,1028,68,3090,2875,342,2081,323,679,802,123,6894,105663,1317,185,979,307,72459,0,2716,4954,44,34873,3738,5831,92830,0,543,1568,43916,1364,645,0,747,205,906,356,16984,5883,3067,1046,389,0,1184,554,8619,0,204,0,294,84,112,16878,143,38912,493,0,460,11288,495,6528,17425,1377,8765,1693,41737,0,716,50923,1824,1313,0,331,33,0,559,3207,63052,48421,730,567,65,29757,384,311,2566,119,147,7712,17414,128,0,4464,0,1403,291,30,2076
PT,211,20,110,11,82,0,0,652,55,63,47,7470,987,31,90,20,2,2785,9,13,156,72,0,323,30,516,15,6,2,119,135,0,2617,0,33,612,126,148,81,697,5,1038,446,239,907,3,20,663,80,16,8,0,1348,3,0,47,4,0,4,41,0,54,36,0,20,0,7,5136,22,63,4006,1280,729,451,202,161,33,9,73,13,2108,593,1542,0,0,2889,0,1843,67,0,23,74,225,50,71,0,104,28,46,0,0,417,31114,10,9058,687115,7930,76,92,0,6025,199,935,1067,168,11,0,13,4,4271,0,1,0,148,90,3,127,1,13,5234,481,59,265,35,49,4,65,47,64,2,40,99,0,117,131,1,31,0,0,11,114,1769,0,147,5,215,163,43,197,992,337,204,3,296,14673,36,5,36,23,47079,0,833,529,0,1947,324,266,2542,0,64,163,795,81,11,0,21,118,40,14,3041,2001,94,82,66,0,79,4,474,0,5,0,11,2,26,706,2,1241,12,0,2,208,21,336,483,56,1596,86,1968,0,41,1477,178,81,0,5,2,0,28,72,9668,452,22,116,4,3036,58,61,134,2,9,787,124,8,0,239,0,94,28,0,62
BE,82,82,78,12,10,0,0,476,14,25,79,430,2095,52,320,8,1,235,18,5,153,54,0,125,30,214,8,9,1,11,27,0,1141,0,335,495,144,122,45,230,14,4484,159,233,404,0,2,66,61,44,3,0,426,0,0,8,0,3,7,28,0,91,156,0,0,0,4,3046,18,45,182,628,872,435,382,84,27,3,43,10,753,443,851,0,0,1575,0,379,60,0,42,55,142,24,40,0,118,43,40,0,0,190,18584,14,9025,8512,77541,1,67,0,61,12,618,711,163,28,0,22,6,2786,4,3,0,169,32,11,129,2,5,1084,684,37,67,6,27,1,70,5,52,3,38,1,65,23,107,3,5,0,0,30,86,1327,0,72,2,67,51,27,31,15,40,61,2,385,36401,17,8,6,21,3790,0,196,303,1,1810,146,182,1957,0,26,101,544,87,8,0,52,13,15,14,690,515,345,194,24,0,29,3,563,0,6,0,19,0,11,521,5,940,9,0,6,167,31,404,589,106,384,33,773,0,42,846,59,35,0,8,1,0,9,467,7462,739,47,15,1,1134,9,40,78,0,6,297,194,5,0,115,0,20,49,1,21
GW,0,0,1,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,4,0,11,0,2,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,1,1,0,1,2,0,0,1,0,4,2,1,0,0,57,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,94,0,6,65,0,14,0,0,1,1,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,25,0,1,1,0,4,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,286,2,0,0,0,66,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0
PA,467,2,15,3,5,0,0,80,7,6,27,47,185,4,9,7,0,49,4,0,21,3,0,17,20,37,6,0,1,2,3,0,115,0,3,175,17,1900,153,863,6,162,4,81,165,0,16,108,24,2,0,0,97,0,0,6,1,0,5,8,0,9,8,0,4,0,2,278,3,7,3,180,93,120,2224,1180,2,2,4,7,188,101,157,0,0,9152,0,100,18,0,14,22,24,11,21,0,10,6,9,0,0,39,15215,0,914,157,39,1,57036,0,0,1,91,6622,30,0,0,0,0,502,0,0,0,53,10,1,10,0,2,593,1025,5,7,1,11,2,6,0,3,0,491,0,0,2,14,0,1,0,0,8,12,855,0,10,1,11,1047,4,8,3,190,13,1,29,1061,10,0,1,5,1172,0,9,69,2,195,49,86,613,0,3,19,120,12,2,0,9,23,22,2,77,42,26,3,2,0,488,1,64,0,1,0,2,0,1,7003,0,283,14,0,2,43,4,31,67,5,44,13,319,0,19,221,24,489,0,0,0,0,4,15,6655,114,5,4,0,21906,5,1,427,0,2,1673,15,0,0,31,0,11,0,2,7
NF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AO,3,2,14,8,38,0,0,32,31,0,1,44,37,1,13,0,0,37,0,0,1,0,0,44,12,15,1,0,0,2,10,0,48,0,2,57,11,29,3,50,3,78,3,54,45,0,3,17,2,3,0,0,55,0,0,0,0,0,0,4,0,4,3,0,1,0,0,65,0,4,17,76,50,73,13,47,1,1,4,3,134,22,171,0,0,132,0,475,8,0,1,2,3,2,1,0,9,2,5,0,0,28,3373,0,1026,5007,54,3,3,0,12675,13,75,187,15,1,0,0,0,142,0,0,0,8,9,0,0,0,0,93,27,0,5,1,25,0,3,0,3,0,2,0,5,1,57,0,0,0,0,3,12,65,0,2,0,3,4,2,26,263,46,2,0,6,758,2,0,1,0,2291,0,6,14,0,342,4,19,90,0,0,7,631,10,0,0,2,3,0,1,95,28,3,3,10,0,2,0,16,0,2,0,0,1,0,36,0,42,2,0,0,6,1,9,14,3,12,4,92,0,1,66,1,8,0,0,0,0,0,2,223,16,0,2,0,510,0,2,5,0,0,28,23,0,0,27,0,3,1,0,5
CV,0,0,0,0,0,0,0,4,0,1,0,9,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,1,36,2,0,4,12,0,4,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,1,2,0,1,0,1,1,0,0,0,22,1,4,0,0,10,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,5,230,0,19,151,5,0,0,0,11,53,3,5,0,0,0,0,0,14,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,1,1,0,0,0,5,0,2,1,0,0,0,0,0,0,5,7,0,1,0,0,1,0,0,0,1,0,0,1,97,0,0,1,1,398,0,0,4,0,7,0,2,8,0,0,0,15,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,1,0,4,0,0,10,1,0,0,0,0,0,0,0,21,2,1,0,0,11,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0
MY,121,61,370,24,86,0,0,748,66,190,108,618,3783,223,165,49,0,513,29,37,278,33,0,600,197,270,1917,1,3,31,100,0,560,0,25,4530,212,178,69,2607,9,1584,50,1535,2605,3,1,309,186,75,33,0,9002,8,0,52,21,3,49,213,0,70,239,0,28,0,9,4086,52,369,18,2611,915,1299,226,117,150,17,291,22,782,541,6309,0,0,1641,0,1692,224,5,388,315,537,83,279,0,450,279,178,0,0,1888,52803,34,19174,1089,573,6,101,0,144,2,586813,1140,7496,7,0,0,5,2953,13,3,0,108,49,24,197,4,8,4640,594,29,970,59,294,6,676,2,51,11,206,2,2,1144,120,24,18,0,0,31,453,12329,208,212,8,425,54,94,566,51,246,122,7,176,20410,21,5,34,79,5197,0,474,466,7,8889,1628,699,3207,0,45,223,1171,95,29,0,96,75,113,38,975,659,184,67,1460,0,55,4,459,0,10,0,127,15,129,710,186,17400,229,0,23,1112,88,614,2469,80,972,299,7469,0,201,10608,884,46,0,14,13,0,165,109,3201,806,37,109,12,1879,78,67,118,34,23,688,259,41,0,434,0,364,9,34,148
CO,2097,64,421,28,33,0,0,792,71,134,266,446,3595,56,149,35,3,432,21,11,216,36,0,272,63,408,25,18,13,50,46,0,699,0,98,1364,327,4838,902,930,22,1192,34,486,1840,3,24,516,116,35,24,0,1257,7,0,34,16,13,16,98,0,216,102,0,10,0,20,3803,63,132,32,2142,761,1098,10451,7085,96,54,55,82,2028,934,2415,0,0,51052,0,1347,175,0,56,115,262,100,208,0,118,34,149,0,0,574,96223,17,8932,2658,716,0,3818,0,154,13,1607,622098,398,22,0,1,2,4705,4,2,0,439,29,18,107,7,6,2150,8722,60,238,21,42,6,71,4,53,9,2333,1,5,54,83,15,17,0,1,92,215,1984,0,82,7,97,4313,17,202,70,888,50,18,367,14341,132,6,25,468,23193,0,217,1704,7,3469,526,731,5141,0,61,139,1379,133,13,0,108,84,50,131,988,370,173,40,28,0,1667,26,620,0,40,0,127,16,17,40985,7,1607,146,0,22,411,45,274,3072,108,478,140,2209,0,154,3133,248,2949,0,13,6,0,14,230,36925,577,61,43,6,53217,41,31,2856,13,19,7745,435,21,0,324,0,160,55,5,56
SG,75,13,37,4,33,0,0,586,24,32,55,157,705,27,23,24,0,156,9,14,271,37,0,119,21,124,243,3,3,14,11,0,299,0,7,533,85,88,73,268,1,448,28,432,1238,0,0,43,26,36,4,0,4558,0,0,10,1,1,22,34,0,23,214,0,7,0,6,1207,7,90,26,1870,439,467,181,101,86,21,17,10,332,186,2703,0,0,1656,0,473,95,0,190,325,169,99,375,0,114,9,36,0,0,148,18773,8,4776,337,228,2,87,0,14,0,12717,565,19768,4,0,0,0,1137,7,2,0,81,24,10,50,2,5,1847,712,13,52,8,39,3,42,2,7,5,35,0,5,52,120,8,2,0,0,5,315,6238,5,60,4,180,79,9,78,14,12,58,5,104,4536,10,5,6,34,2781,0,84,236,1,3438,1144,1017,2104,0,51,64,385,69,1,0,9,7,84,5,401,217,65,9,101,0,37,0,238,0,4,0,6,1,6,543,6,7944,38,0,9,293,98,111,281,32,217,178,16139,0,30,5666,65,52,0,5,4,0,10,43,1279,231,9,22,4,1468,23,22,119,2,17,601,93,9,0,96,0,147,1,3,19
GN,0,12,6,3,2,0,0,28,1,0,11,1,49,1,4,1,0,1,0,5,11,1,0,0,0,1,0,0,0,0,1,0,8,0,43,35,15,2,0,9,1,7,1,3,4,0,0,0,2,2,0,0,13,0,0,0,0,0,0,2,0,0,1,0,0,0,0,37,4,2,0,160,2,7,0,1,0,0,1,1,23,21,71,0,0,15,0,9,4,0,0,0,2,1,1,0,1,16,1,0,0,5,802,0,71,6,17,1,1,0,6,0,8,9,1,1019,0,0,0,90,0,1,0,1,1,0,2,0,0,17,5,0,1,0,1,0,0,1,12,0,0,0,0,1,0,0,0,0,0,4,1,13,0,20,0,0,0,1,1,0,1,1,1,4,299,1,0,1,0,214,0,1,4,0,209,1,14,46,0,0,1,138,7,0,0,0,1,1,0,7,4,25,52,0,0,2,0,5,0,0,0,1,0,0,3,1,22,0,0,0,3,0,1,11,1,5,8,13,0,1,20,1,0,0,0,0,0,0,1,29,6,0,1,0,24,1,0,0,0,1,5,20,3,0,3,0,1,2,0,0
WF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI,0,4,1,0,0,0,0,476,0,0,4,1,25,0,13,0,0,4,3,9,10,5,0,7,1,4,0,0,0,0,9,0,16,0,17,3,0,5,1,3,0,51,9,0,6,0,1,8,0,1,0,0,10,0,0,0,0,0,6,1,0,0,0,0,0,0,0,83,0,1,0,3149,18,13,3,2,0,0,18,1,13,1,28,0,0,15,0,7,32,2,0,0,25,0,0,0,2,2,9,0,0,14,272,0,99,15,37,0,0,0,2,0,2,14,0,1,0,1564,1,35,0,0,0,7,1,0,1,3,0,7,37,1,3,0,115,0,1,0,1,0,1,0,50,1,1,0,0,0,0,3,0,106,0,4,0,4,0,0,0,0,0,0,0,3,79,0,0,0,5,13,0,9,7,0,51,1,2,139,0,0,0,24,0,0,0,0,1,21,0,16,6,4,0,0,0,15,0,13,0,0,0,2,0,0,11,0,5,5,0,0,3,0,0,1,23,7,131,3,0,0,7,0,1,0,3,0,0,0,0,43,4,2,2,1,654,4,0,4,0,0,10,28,0,0,2,0,0,2,0,2
KM,0,2,1,0,0,0,0,1,0,1,4,3,5,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,49,0,0,1,4,0,5,0,1,75,0,0,0,0,0,0,0,116,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,3,3,7,0,0,5,0,2,0,2,3,4,0,0,5,0,5,1,0,0,1,1,0,0,0,0,0,1,0,0,30,147,0,39,1,6,0,1,0,1,0,10,39,1,1,0,0,42,8,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,9,0,0,1,0,10,1,4,7,0,0,1,4,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,4,2,0,1,0,10,0,0,12,1,0,0,0,0,0,0,1,7,2,0,0,0,4,0,1,0,0,0,3,6,0,0,0,0,0,0,0,0
IT,356,58,501,99,72,0,0,1319,73,160,269,808,6368,109,126,43,5,714,27,33,632,99,0,306,59,458,69,8,11,31,176,0,2430,0,171,6169,662,1340,246,1678,42,2164,178,2684,2597,1,19,306,254,117,97,0,3398,5,0,46,12,10,32,111,0,414,406,0,7,0,14,6392,65,314,331,3799,2159,1463,2334,1028,324,32,86,133,3722,809,3938,0,0,8033,0,2888,351,4,162,248,631,156,209,0,270,97,264,0,0,1050,78112,38,20161,7060,2103,7,495,0,283,33,3978,5095,965,96,0,14,10,321939,4,8,0,519,58,18,325,2,10,3448,2602,99,385,17,113,9,148,8,99,6,293,3,23,75,461,15,13,0,1,84,1227,5275,1,145,9,286,490,43,174,66,219,206,17,515,21857,97,15,32,44,73269,0,377,847,4,8695,602,928,6042,0,76,305,2007,281,28,0,58,58,200,29,1514,1072,348,162,74,0,237,18,2029,0,22,0,106,6,9,4843,16,5781,118,0,29,450,72,669,5819,122,892,237,14227,0,104,4771,401,411,0,27,28,0,23,450,13514,1342,110,140,13,18549,81,446,681,7,14,1730,1034,11,0,512,0,194,91,2,94
WS,0,0,2,1,1,0,0,6,0,0,1,5,2,0,1,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,0,1,2,0,1,0,3,0,2,0,6,4,0,0,4,0,2,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,2,0,0,10,4,7,0,0,1,0,0,1,17,3,19,0,0,12,0,5,0,0,0,0,2,0,1,0,0,0,3,0,0,5,716,1,117,7,9,0,2,0,0,0,5,23,8,0,0,0,0,9,40,0,0,0,0,0,0,0,0,39,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,8,0,0,0,1,1,0,0,0,0,0,1,5,72,2,0,0,0,23,0,1,1,0,28,1,7,29,0,0,3,23,1,0,0,0,1,0,11,8,3,1,0,1,0,1,0,0,0,0,0,0,0,0,8,1,7,0,0,0,32,1,0,4,0,1,0,17,0,1,10,1,1,0,0,0,0,0,0,52,4,0,0,0,17,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0
LS,0,0,2,13,1,0,0,2,0,0,1,0,4,0,2,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,4,9,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,2,5,2,0,0,0,2,1,6,0,7,0,0,5,0,15,6,0,0,1,0,0,0,0,0,1,1,0,0,2,154,0,31,17,2,0,0,0,1,0,1,4,0,0,0,0,0,8,0,260,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,32,0,0,2,0,10,0,3,11,0,0,0,327,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,7,0,31,0,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,5,0,0,3,0,0,2,23,0,0,1,0,0,0,0,0
PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,41,2,49,9,4,0,0,416,10,13,27,44,520,17,10,8,0,96,2,8,43,23,0,20,4,49,4,4,1,4,7,0,130,0,10,389,35,54,23,231,0,206,7,85,127,0,0,20,12,7,2,0,194,0,0,0,1,1,6,12,0,10,9,0,3,0,1,682,5,7,7,1660,243,115,90,23,11,4,10,19,269,44,297,0,0,528,0,151,28,1,24,43,42,13,25,0,265,7,23,0,0,118,13460,4,1610,151,153,2,63,0,8,0,283,376,51,2,0,0,0,555,1,0,0,10710,6,2,41,4,1,290,121,4,12,3,4,3,9,0,14,1,22,0,0,6,37,0,1,0,0,10,108,421,0,3,0,41,14,5,14,3,13,19,1,85,1505,16,0,4,7,2546,0,42,86,2,550,67,119,657,0,5,58,176,14,0,0,7,8,28,2,422,72,26,50,3,0,9,1,113,0,1,0,6,1,0,3037,1,545,15,0,2,61,6,59,88,30,96,109,353,0,11,873,12,13,0,1,0,0,2,19,857,146,11,4,3,555,15,4,95,0,1,146,30,2,0,42,0,7,4,1,4
